Nom_etablissement,Type_etablissement,Libelle_departement,latitude,longitude,Restauration,rest_priority_score
Ecole secondaire professionnelle privée Silvya Terrade,École,Marne,49.26107885,4.01901972,0,0.43222918
Ecole maternelle,École,Marne,49.28911421,3.80441934,0,0.43222918
Ecole élémentaire privée Saint-Rémi,École,Marne,49.19732223,4.18556276,0,0.43222918
Ecole Elémentaire Privée Hors Contrat,École,Marne,49.21974919,3.98689038,0,0.43222918
Clinique Soins-Etudes Fondation Santé Etudiants de France,Autre,Marne,48.71433348,4.59127834,0,0.43222918
Ecole Elémentaire privée Pupaschool Montessori,École,Marne,48.95352887,4.34702076,0,0.43222918
Ecole primaire privée du Saint-Enfant-Jésus,École,Marne,49.27052085,4.00645464,0,0.43222918
Lycée polyvalent Fernand Renaudeau - site du lycée de la Mode,Lycée,Maine-et-Loire,47.06995691,-0.89039991,0,0.4314989
Section d'enseignement professionnel du LPO Sadi Carnot - Jean Bertin,Autre,Maine-et-Loire,47.24918279,-0.06981003,0,0.4314989
Section d'enseignement professionnel du LPO Chevrollier,Autre,Maine-et-Loire,47.45435034,-0.55699748,0,0.4314989
Ecole primaire publique Arian Lemal Balayeur des cimes,École,Maine-et-Loire,47.73252411,-1.21697996,0,0.4314989
Section d'enseignement professionnel du LPO Blaise Pascal,Autre,Maine-et-Loire,47.69001243,-0.87759972,0,0.4314989
Ecole élémentaire privée Jardin Saint françois,École,Maine-et-Loire,47.25128669,-0.97573625,0,0.4314989
Ecole élémentaire privée LA CHAUSSAIRE,École,Maine-et-Loire,47.19999768,-1.14729989,0,0.4314989
Ecole primaire privée Saint Nicolas,École,Maine-et-Loire,47.30001024,-1.08113037,0,0.4314989
Ecole primaire privée Graines de Vie,École,Maine-et-Loire,47.32820443,-0.99532047,0,0.4314989
Ecole primaire privée St Philbert-en-Mauges,École,Maine-et-Loire,47.15179219,-1.01818954,0,0.4314989
Ecole primaire privée Charles de Foucauld,École,Maine-et-Loire,47.17254871,-0.89038942,0,0.4314989
Ecole primaire privée Notre-Dame,École,Maine-et-Loire,47.63831831,-0.85704037,0,0.4314989
Ecole primaire privée Sacré-Coeur,École,Maine-et-Loire,47.66498161,-0.78107034,0,0.4314989
Ecole primaire privée Saint Jean,École,Maine-et-Loire,47.35862109,-1.07294997,0,0.4314989
Section d'enseignement professionnel du LPO Jean Moulin,Autre,Maine-et-Loire,47.49133245,-0.54991955,0,0.4314989
Section d'enseignement professionnel du Lycée polyvalent privé Saint Aubin La Salle,Lycée,Maine-et-Loire,47.49002763,-0.50708082,0,0.4314989
Section d'enseignement général et technologique du Lycée professionnel privé La Providence,Lycée,Maine-et-Loire,47.06704092,-0.8512995,0,0.4314989
INSTITUT DE BIJOUTERIE,Autre,Maine-et-Loire,47.25183326,-0.07928993,0,0.4314989
Groupe Silvya Terrade CHOLET,Autre,Maine-et-Loire,47.06401371,-0.87985028,0,0.4314989
Ecole primaire privée Sainte Philomène,École,Maine-et-Loire,47.48979625,-0.59904363,0,0.4314989
Ecole primaire privée louis et zélie martin,École,Maine-et-Loire,47.45399419,-0.59698016,0,0.4314989
Ecole primaire privée Cours Jean Paul II,École,Maine-et-Loire,47.25362545,-0.09679989,0,0.4314989
Cours privé Saint Jean-Paul II,Autre,Maine-et-Loire,47.25362545,-0.09679989,0,0.4314989
Section d'enseignement professionnel,Autre,Maine-et-Loire,47.19234791,-0.9926804,0,0.4314989
Ecole primaire privée Bienheureux Basile Moreau,École,Maine-et-Loire,47.70969693,-0.9087806,0,0.4314989
Ecole Primaire privée Imagine Montessori,École,Maine-et-Loire,47.48398562,-0.55279635,0,0.4314989
Ecole technique privée de production - AGAPE,École,Maine-et-Loire,47.48187016,-0.54463007,0,0.4314989
Ecole primaire privée Cours le Gouvernail,École,Maine-et-Loire,47.44859621,-0.56863974,0,0.4314989
Ecole primaire privée Des Colibris,École,Maine-et-Loire,47.4602962,-0.52054074,0,0.4314989
Ecole primaire privée Espace Maria Montessori,École,Maine-et-Loire,47.4715703,-0.54934857,0,0.4314989
Ecole primaire privée International School of Angers,École,Maine-et-Loire,47.47256014,-0.58101369,0,0.4314989
Ecole secondaire professionnelle privée SANTELIA FORMATIVES ANGERS,École,Maine-et-Loire,47.47324979,-0.60924065,0,0.4314989
Ecole secondaire professionnelle privée Centre de formation aux arts de la beauté et du bien-être,École,Maine-et-Loire,47.25455843,-0.08197485,0,0.4314989
Ecole secondaire privée Collège Maria Montessori d'Angers,École,Maine-et-Loire,47.47157166,-0.54936328,0,0.4314989
Ecole maternelle privée petit d'homme,École,Maine-et-Loire,47.63753459,-0.70844255,0,0.4314989
Ecole primaire privée Notre Dame des Champs,École,Maine-et-Loire,47.70996362,-0.56256251,0,0.4314989
Ecole primaire privée Notre Dame de la sagesse,École,Maine-et-Loire,47.26994067,-0.45514071,0,0.4314989
Ecole élémentaire,École,Seine-et-Marne,48.16549481,2.65884853,0,0.430661612
Ecole primaire de Lescherolles,École,Seine-et-Marne,48.76255627,3.34584418,0,0.430661612
Ecole élémentaire Gabrielle Colette,École,Seine-et-Marne,48.58170094,2.70933957,0,0.430661612
Ecole primaire Ecu,École,Seine-et-Marne,48.47458797,2.51000207,0,0.430661612
Ecole élémentaire,École,Seine-et-Marne,48.55607087,3.10743409,0,0.430661612
Ecole élémentaire,École,Seine-et-Marne,48.57873164,3.13844108,0,0.430661612
Ecole élémentaire,École,Seine-et-Marne,48.73657115,2.99450115,0,0.430661612
Ecole élémentaire,École,Seine-et-Marne,48.50570046,3.38680741,0,0.430661612
Lycée professionnel privé Pigier Melun,Lycée,Seine-et-Marne,48.5161824,2.62607768,0,0.430661612
Ecole primaire privée David Tsemah,École,Seine-et-Marne,48.9874419,3.02449805,0,0.430661612
Ecole primaire privée Saint-Albert,École,Seine-et-Marne,49.02464017,3.02298423,0,0.430661612
Ecole primaire privée Sainte-Marie,École,Seine-et-Marne,48.53788516,2.66131222,0,0.430661612
Ecole primaire privée Notre Dame d'Espérance,École,Seine-et-Marne,48.37376531,2.8140438,0,0.430661612
Ecole primaire privée Saint-Pierre,École,Seine-et-Marne,48.81050267,2.83278548,0,0.430661612
Ecole élémentaire,École,Seine-et-Marne,48.67751876,2.74681965,0,0.430661612
Section d'enseignement professionnel du Lycée Clément Ader,Lycée,Seine-et-Marne,48.74317742,2.74827062,0,0.430661612
Collège André Malraux,Collège,Seine-et-Marne,48.39386692,2.9589829,0,0.430661612
Ecole élémentaire d'application Molière,École,Seine-et-Marne,48.54394575,2.62652455,0,0.430661612
Ecole secondaire privée Ecole de la Neuville,École,Seine-et-Marne,48.49795093,3.24912765,0,0.430661612
Section d'enseignement professionnel du Lycée Descartes,Lycée,Seine-et-Marne,48.84485873,2.58592553,0,0.430661612
Section d'enseignement professionnel du Lycée Blaise Pascal,Lycée,Seine-et-Marne,48.69823378,2.59532404,0,0.430661612
Section d'enseignement professionnel du Lycée Sonia Delaunay,Lycée,Seine-et-Marne,48.5688034,2.60808995,0,0.430661612
Section d'enseignement général et technologique du Lycée professionnel Lino Ventura,Lycée,Seine-et-Marne,48.75918447,2.69126956,0,0.430661612
Section d'enseignement professionnel du Lycée Charles de Gaulle,Lycée,Seine-et-Marne,49.04862537,2.66884301,0,0.430661612
Ecole élémentaire privée Internationale Marne-La-Vallée,École,Seine-et-Marne,48.88349729,2.81533984,0,0.430661612
Section d'enseignement professionnel du lycée du lycée polyvalent Henri Becquerel,Lycée,Seine-et-Marne,48.55121929,3.00745219,0,0.430661612
Section d'enseignement professionnel Lycée Jehan de Chelles,Lycée,Seine-et-Marne,48.88858428,2.61263989,0,0.430661612
Ecole élémentaire privée de Sacré Coeur Enfant Jésus,École,Seine-et-Marne,48.42861219,2.74351208,0,0.430661612
Ecole élémentaire privée Oneschool Global Paris Campus,École,Seine-et-Marne,48.89254462,2.59677756,0,0.430661612
Lycée Professionnel privé Oneschool Global Paris Campus,Lycée,Seine-et-Marne,48.89254462,2.59677756,0,0.430661612
Ecole primaire privée Centre Actif Bilingue,École,Seine-et-Marne,48.41404161,2.71222084,0,0.430661612
Ecole maternelle privée la Maison des Enfants de Marne La Vallée,École,Seine-et-Marne,48.83808991,2.70144537,0,0.430661612
Ecole élémentaire privée Montessori Here and Now,École,Seine-et-Marne,48.69793795,2.61547274,0,0.430661612
Lycée La Salle - Sainte-Marie,Lycée,Seine-et-Marne,48.26321008,2.68639632,0,0.430661612
Ecole maternelle privée Montessori,École,Seine-et-Marne,48.41436014,2.7314215,0,0.430661612
Lycée professionnel privé ICAM,Lycée,Seine-et-Marne,48.61366957,2.53830938,0,0.430661612
Collège Marthe Simard,Collège,Seine-et-Marne,48.94138445,2.62295335,0,0.430661612
LGT privé Oneschool Global Paris Campus,Autre,Seine-et-Marne,48.89254462,2.59677756,0,0.430661612
Ecole Montessori Les Galopins,École,Seine-et-Marne,48.53234744,2.53768846,0,0.430661612
Collège privé La Petite Plume,Collège,Seine-et-Marne,48.60410073,2.57512464,0,0.430661612
Lycée général privé Beth Myriam,Lycée,Seine-et-Marne,48.9874419,3.02449805,0,0.430661612
Ecole Primaire Privée Graine de Moutarde,École,Seine-et-Marne,48.80060663,2.63125332,0,0.430661612
Ecole Terrade Melun,École,Seine-et-Marne,48.5161824,2.62607768,0,0.430661612
Collège privé Sacré Coeur Enfant Jésus,Collège,Seine-et-Marne,48.42861219,2.74351208,0,0.430661612
Ecole primaire privée E3C Ecole Créative,École,Seine-et-Marne,48.93702568,3.14794478,0,0.430661612
Collège E3C Ecole Creative,École,Seine-et-Marne,48.93702568,3.14794478,0,0.430661612
Ecole primaire privée Nova School,École,Seine-et-Marne,48.66047314,2.67334555,0,0.430661612
Collège privé Nova School,Collège,Seine-et-Marne,48.66047314,2.67334555,0,0.430661612
Collège privé Saint-Colomban,Collège,Seine-et-Marne,48.8485681,2.78884367,0,0.430661612
Ecole primaire privée Notre Dame des Champs,École,Seine-et-Marne,48.56217379,3.31120732,0,0.430661612
Ecole La Vallée des Hoyas,École,Seine-et-Marne,48.78870938,2.91596901,0,0.430661612
Ecole Les Petites Ruches,École,Seine-et-Marne,48.38204545,2.79570727,0,0.430661612
ECOLE PRIMAIRE E3C Ecole Créative,École,Seine-et-Marne,48.76129942,3.21549127,0,0.430661612
Collège Montessori Here and Now,Collège,Seine-et-Marne,48.75692691,2.71197419,0,0.430661612
Lycée professionnel Fer'Impact,Lycée,Seine-et-Marne,48.75692691,2.71197419,0,0.430661612
Collège Gustave Violet,Collège,Pyrénées-Orientales,42.61999607,2.41849051,0,0.430390804
Ecole technique privée Rive Gauche,École,Pyrénées-Orientales,42.69773993,2.88294171,0,0.430390804
Ecole primaire privée la Bressola,École,Pyrénées-Orientales,42.69085799,2.91065602,0,0.430390804
Ecole primaire privée la Bressola,École,Pyrénées-Orientales,42.61826224,2.42555959,0,0.430390804
Ecole primaire privée La Bressola,École,Pyrénées-Orientales,42.71853007,2.84049294,0,0.430390804
Section d'enseignement professionnel du lycée polyvalent Rosa Luxemburg,Lycée,Pyrénées-Orientales,42.70214035,3.02755344,0,0.430390804
"Ecole Sankali, Ecole privée d'Esthétique et Cosmétologie (Ecole du second degré professionnel privée)",École,Pyrénées-Orientales,42.68856484,2.92277253,0,0.430390804
"Ecole privée Notre-Dame du Mont-Carmel, Association d'Education Populaire",École,Pyrénées-Orientales,42.70735477,2.89489909,0,0.430390804
Ecole à pédagogie active et coopérative Les Lucioles,École,Pyrénées-Orientales,42.63927279,2.48530271,0,0.430390804
Ecole Libre de Cerdagne (Ecole primaire privée),École,Pyrénées-Orientales,42.46224167,1.93670372,0,0.430390804
La Maison des enfants en Roussillon (Ecole primaire privée),École,Pyrénées-Orientales,42.641058,2.87839645,0,0.430390804
Cours Charles le Grand (Ecole primaire privée),École,Pyrénées-Orientales,42.7083107,2.94594914,0,0.430390804
La Belle Verte (Ecole primaire privée),École,Pyrénées-Orientales,42.56615475,2.38681554,0,0.430390804
Ecole Agile (Ecole primaire privée),École,Pyrénées-Orientales,42.67757031,2.89386226,0,0.430390804
Ecole Bulle d'Artistes (Ecole primaire privée),École,Pyrénées-Orientales,42.65753432,2.92701848,0,0.430390804
Campus Acadomia Perpignan (Ecole générale et technologique privée),École,Pyrénées-Orientales,42.70191572,2.89637051,0,0.430390804
SAS Académie Lax (Ecole primaire privée ),École,Pyrénées-Orientales,42.69557007,2.86087214,0,0.430390804
Ecole primaire privée du Bois d'Amandier,École,Pyrénées-Orientales,42.67705178,2.88081143,0,0.430390804
Réseau des collèges de Preuilly-sur-Claise et du Grand-Pressigny (site Louis Léger),Collège,Indre-et-Loire,46.92228331,0.80511036,0,0.429279725
Collège la Rabière,Collège,Indre-et-Loire,47.3458309,0.66795556,0,0.429279725
Lycée polyvalent privé d'esthétique cosmétique de Touraine,Lycée,Indre-et-Loire,47.38238547,0.68968029,0,0.429279725
Section d'enseignement professionnel du Lycée polyvalent privé Esthétique de Touraine,Lycée,Indre-et-Loire,47.38238547,0.68968029,0,0.429279725
Section d'enseignement général et technologique du Lycée professionnel Victor Laloux,Lycée,Indre-et-Loire,47.3583173,0.7018196,0,0.429279725
Ecole primaire Dolto application,École,Indre-et-Loire,47.4003031,0.59262028,0,0.429279725
ECS Léon Dupont,Autre,Indre-et-Loire,47.40256646,0.71166008,0,0.429279725
Ecole secondaire privée Carlo Acutis - Fondettes,École,Indre-et-Loire,47.40929272,0.62179609,0,0.429279725
Le Petit Hêtre - Céré La Ronde,Autre,Indre-et-Loire,47.26105794,1.18856609,0,0.429279725
Collège Guynemer,Collège,Doubs,47.51346973,6.79666938,0,0.428219118
Ecole primaire,École,Doubs,47.43107611,6.91920962,0,0.428219118
Ecole primaire,École,Doubs,47.15954567,5.90119772,0,0.428219118
Ecole primaire intercommunale,École,Doubs,47.28858378,6.2472305,0,0.428219118
Ecole primaire,École,Doubs,47.23793092,6.91663989,0,0.428219118
Ecole maternelle,École,Doubs,47.37397023,6.67591035,0,0.428219118
Ecole élémentaire,École,Doubs,46.92343832,6.30792968,0,0.428219118
Ecole primaire Jean-Claude Cuenot,École,Doubs,47.32391882,5.96977989,0,0.428219118
Ecole élémentaire,École,Doubs,47.39746414,6.66915019,0,0.428219118
Ecole élémentaire,École,Doubs,46.97119613,6.2784704,0,0.428219118
Ecole primaire,École,Doubs,47.38832161,6.65092979,0,0.428219118
Ecole primaire intercommunale des Deux Lacs,École,Doubs,46.77130944,6.27858999,0,0.428219118
Ecole primaire,École,Doubs,47.15335043,6.49652002,0,0.428219118
Ecole primaire,École,Doubs,47.30422391,6.84046934,0,0.428219118
Ecole primaire,École,Doubs,47.27210899,5.87739044,0,0.428219118
Ecole primaire,École,Doubs,47.5377284,6.84404008,0,0.428219118
Ecole maternelle,École,Doubs,47.27570269,6.38152941,0,0.428219118
Ecole primaire,École,Doubs,47.27451405,5.92007024,0,0.428219118
Ecole Primaire,École,Doubs,47.16755644,5.85289007,0,0.428219118
Ecole élémentaire,École,Doubs,47.28964996,6.35651064,0,0.428219118
Ecole primaire,École,Doubs,46.95691369,6.26423221,0,0.428219118
Ecole élémentaire,École,Doubs,47.40797839,6.63259008,0,0.428219118
Ecole primaire,École,Doubs,46.93890436,6.03227046,0,0.428219118
Ecole secondaire professionnelle privée Cours hôtelier de Besançon,École,Doubs,47.23571677,6.02716057,0,0.428219118
Ecole primaire privée Saint Bénigne,École,Doubs,47.03698304,5.78740001,0,0.428219118
Ecole primaire privée du Sacré-Coeur,École,Doubs,47.03738332,6.07197974,0,0.428219118
Ecole primaire privée Notre-Dame,École,Doubs,47.26069215,6.6574102,0,0.428219118
Ecole primaire privée du Sacré-Coeur,École,Doubs,46.71016922,6.19103001,0,0.428219118
Ecole primaire privée Saint Louis,École,Doubs,47.10767588,6.29976937,0,0.428219118
Ecole primaire,École,Doubs,47.0513627,6.38003945,0,0.428219118
Ecole primaire privée,École,Doubs,47.45312435,6.80796055,0,0.428219118
Section d'enseignement général et professionnel adapté du Collège Jean-Claude Bouquet,Collège,Doubs,47.05933929,6.60639971,0,0.428219118
Section d'enseignement général et professionnel adapté du Collège Mont Miroir,Collège,Doubs,47.24944266,6.81083021,0,0.428219118
Ecole maternelle,École,Doubs,47.2448348,6.88019938,0,0.428219118
Ecole maternelle,École,Doubs,47.43637474,6.78295049,0,0.428219118
Ecole élémentaire Les Tilleuls,École,Doubs,47.43724304,6.7825496,0,0.428219118
Ecole maternelle Gilbert BRENET,École,Doubs,47.19819271,6.15633956,0,0.428219118
Ecole privée de Coiffure Cordier,École,Doubs,47.2456148,6.02896964,0,0.428219118
Section d'enseignement général et professionnel adapté du Collège privé Notre-Dame,Collège,Doubs,47.25092227,6.00535982,0,0.428219118
Ecole élémentaire Gilbert BRENET,École,Doubs,47.19813506,6.15581005,0,0.428219118
Ecole élémentaire,École,Doubs,47.24433458,6.8827006,0,0.428219118
Section d'enseignement professionnel Jules Haag,Autre,Doubs,47.24880003,6.01609961,0,0.428219118
Section d'enseignement professionnel Edgar Faure,Autre,Doubs,47.06208829,6.60801063,0,0.428219118
Section d'enseignement professionnel Xavier Marmier,Autre,Doubs,46.91516917,6.35024047,0,0.428219118
Ecole maternelle,École,Doubs,47.34499679,6.99333972,0,0.428219118
Ecole élémentaire,École,Doubs,47.34786494,6.92553016,0,0.428219118
Ecole d'esthétique Silvya Terrade Besançon,École,Doubs,47.25762431,6.00990172,0,0.428219118
Association Franc-comtoise de coiffure,Autre,Doubs,47.24657142,6.0263894,0,0.428219118
Section d'Enseignement Général et Technologique le Huisselets,Autre,Doubs,47.51164513,6.79665951,0,0.428219118
Lycée professionnel de la coiffure Cordier,Lycée,Doubs,47.2456148,6.02896964,0,0.428219118
GRANDIR ENSEMBLE,Autre,Doubs,47.25820508,6.01688029,0,0.428219118
Micro lycée Louis Pergaud,Lycée,Doubs,47.2637737,6.04523834,0,0.428219118
Section d'enseignement professionnel du LPO Germaine Tillion,Autre,Doubs,47.49612877,6.80883951,0,0.428219118
Ecole de production de Besançon,École,Doubs,47.26473117,6.05072951,0,0.428219118
ECOLE SAVOIRS ET LUMIERE,École,Doubs,47.55098093,6.69746889,0,0.428219118
COLLEGE SAINT ANSELME BESANCON,Collège,Doubs,47.24619086,6.01281368,0,0.428219118
Ecole primaire des Petites Plumes,École,Doubs,47.24658279,5.81867931,0,0.428219118
COLLEGE COLETTE - COLLEGE ALTERNATIF DE BESANCON,Collège,Doubs,47.24792144,6.04302627,0,0.428219118
LYCEE ALTERNATIF BESANCON,Lycée,Doubs,47.24949365,6.35418968,0,0.428219118
ECOLE ALTERNATIVE ECOLINE,École,Doubs,47.24949365,6.35418968,0,0.428219118
Section d'enseignement général et professionnel adapté du Collège Paul Langevin,Collège,Haute-Vienne,45.88580874,0.90388441,0,0.427729503
Sylvia TERRADE Sud-ouest,Autre,Haute-Vienne,45.83512466,1.25392009,0,0.427729503
Section d'enseignement général et professionnel adapté du Collège Louis Jouvet,Collège,Haute-Vienne,46.12219359,1.05969897,0,0.427729503
